scenario_id,identifier_width,match_rate,region_label,row_count,seed,variant,operator_index,operator_name,median_operator_timing_ms,actual_cardinality,rows_scanned,physical_plan_fingerprint
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,early_hash_materialized,8,HASH_JOIN,7.6437,90000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,early_hash_materialized,9,CTE_SCAN,0.37810000000000005,100000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,early_hash_materialized,10,SEQ_SCAN,0.0966,10000,10000,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_fused,0,EXPLAIN_ANALYZE,0.0006,0,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_fused,1,BATCH_CREATE_TABLE_AS,16.1835,1,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_fused,2,PROJECTION,0.7232999999999999,90000,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_fused,3,ORDER_BY,72.10960000000001,90000,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_fused,4,PROJECTION,2.0349999999999997,90000,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_fused,5,PROJECTION,820.9578999999999,90000,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_fused,6,HASH_JOIN,1.3881,90000,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7
